com.samsung.shealth.rewards,6210049,4
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,2019-07-08 09:24:46.522,,,,2019-07-10 10:27:14.914,2019-07-08 09:24:46.555,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":130,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-07-08 09:24:46.522,38803bb5-423d-4edd-825b-4f26828e3db3,0,
,2019-07-24 10:09:00.390,,,,2019-07-26 12:06:00.888,2019-07-24 10:09:00.432,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":68,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-07-24 10:09:00.390,1c0e8cbb-c5cb-4695-817e-bfc5eebc946b,0,
,2019-07-15 05:31:10.005,,,,2019-07-16 07:40:31.792,2019-07-15 05:31:10.026,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":132,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-07-15 05:31:10.005,3a855ddb-5c75-4bef-864d-58f19b60b46c,0,
,2019-01-23 03:35:14.993,,,,2019-01-25 09:35:00.645,2019-01-23 03:35:15.018,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":170,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-01-23 03:35:14.993,2dd9bb1a-7936-4f88-92c6-fc4556380fad,0,
,2019-03-05 05:55:01.754,,,,2019-03-06 08:16:15.363,2019-03-05 05:55:01.773,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":101,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-03-05 05:55:01.754,b62accc8-5be8-4e25-8edc-b849c5c498ca,0,
,2019-08-06 12:30:00.421,,,,2019-08-07 06:15:09.962,2019-08-06 12:30:00.459,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":true,""mValue"":72,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-08-06 12:30:00.421,a97ca632-6382-46dd-9272-d92d5b07cae5,0,
,2019-07-22 04:34:45.625,,,,2019-07-23 10:54:01.065,2019-07-22 04:34:45.662,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":93,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-07-22 04:34:45.625,19a12cc2-42c8-4938-8385-7a2e27423298,0,
,2019-08-13 12:35:03.327,,,,2019-08-14 06:55:09.029,2019-08-13 12:35:03.378,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":81,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-08-13 12:35:03.327,2982ecbb-b04d-46a1-8b41-7ce4410bb58d,0,
,2019-08-23 11:49:00.743,,,,2019-08-24 11:35:02.487,2019-08-23 11:49:00.816,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":76,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-08-23 11:49:00.743,bbd8a57d-bb7f-4662-82e3-e5ac64e06831,0,
,2019-08-04 07:06:26.600,,,,2019-08-05 08:13:53.912,2019-08-04 07:06:26.628,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":78,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-08-04 07:06:26.600,c2804d73-bb7f-4211-8164-8d809573e8ee,0,
