com.samsung.shealth.tracker.pedometer_day_summary,6210049,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
5494,ed176c40-a7bf-4b53-ac77-04aead510301.binning_data.json,2691783,6000,67,2020-09-07 14:53:44.176,com.sec.android.app.shealth,2020-09-06 22:10:43.484,ed176c40-a7bf-4b53-ac77-04aead510301.source_info.json,1.6174442,4353.81,246.85997,5427,VfS0qUERdZ,com.sec.android.app.shealth,0,ed176c40-a7bf-4b53-ac77-04aead510301.achievement.json,ed176c40-a7bf-4b53-ac77-04aead510301,1599436800000,
4789,a9a74b91-0589-447f-89ff-6c3e8fbad350.binning_data.json,2643106,8000,97,2020-11-14 15:00:22.845,com.sec.android.app.shealth,2020-11-14 15:00:22.845,,1.3864871,3664.633,175.272,4692,m6sL7dLFqc,com.sec.android.app.shealth,0,a9a74b91-0589-447f-89ff-6c3e8fbad350.achievement.json,a9a74b91-0589-447f-89ff-6c3e8fbad350,1605312000000,
4314,7169bc98-1a08-4e80-bc88-c5db36c2053c.binning_data.json,2181063,8000,36,2020-12-14 15:00:02.089,com.sec.android.app.shealth,2020-12-14 15:00:02.089,,1.5122306,3298.2703,191.99997,4278,2lBdpDiteS,com.sec.android.app.shealth,971,7169bc98-1a08-4e80-bc88-c5db36c2053c.achievement.json,7169bc98-1a08-4e80-bc88-c5db36c2053c,1607904000000,
10253,0e6fa6b2-87ec-47db-b097-8032b0e4fb68.binning_data.json,5277175,6000,247,2020-07-24 12:09:31.903,com.sec.android.app.shealth,2020-07-23 22:34:21.298,0e6fa6b2-87ec-47db-b097-8032b0e4fb68.source_info.json,1.5075243,7955.47,454.43994,10006,VfS0qUERdZ,com.sec.android.app.shealth,0,0e6fa6b2-87ec-47db-b097-8032b0e4fb68.achievement.json,0e6fa6b2-87ec-47db-b097-8032b0e4fb68,1595548800000,
7850,2bf2d7c2-0f35-49e3-a3fd-bcdf12bf7109.binning_data.json,3915357,6000,39,2020-10-14 13:51:32.522,com.sec.android.app.shealth,2020-10-13 15:08:13.794,2bf2d7c2-0f35-49e3-a3fd-bcdf12bf7109.source_info.json,1.5605726,6110.2,333.19995,7811,VfS0qUERdZ,com.sec.android.app.shealth,0,2bf2d7c2-0f35-49e3-a3fd-bcdf12bf7109.achievement.json,2bf2d7c2-0f35-49e3-a3fd-bcdf12bf7109,1602633600000,
8359,f19a37f8-5dcc-4655-9d83-32b147d91f7d.binning_data.json,4173155,6000,49,2020-06-08 14:44:15.804,com.sec.android.app.shealth,2020-06-07 21:45:13.464,f19a37f8-5dcc-4655-9d83-32b147d91f7d.source_info.json,1.5547562,6488.2397,354.33997,8310,VfS0qUERdZ,com.sec.android.app.shealth,0,f19a37f8-5dcc-4655-9d83-32b147d91f7d.achievement.json,f19a37f8-5dcc-4655-9d83-32b147d91f7d,1591574400000,
5494,faa43551-7feb-448e-bd1d-b5524a2a1440.binning_data.json,2691783,6000,67,2020-09-07 15:00:04.695,com.sec.android.app.shealth,2020-09-07 15:00:04.695,,1.6174442,4353.81,246.85997,5427,2lBdpDiteS,com.sec.android.app.shealth,1227,faa43551-7feb-448e-bd1d-b5524a2a1440.achievement.json,faa43551-7feb-448e-bd1d-b5524a2a1440,1599436800000,
69,e51cb002-b433-4b81-a8b8-5cc0815f799f.binning_data.json,36015,8000,0,2020-12-14 15:00:05.825,com.sec.android.app.shealth,2020-12-14 15:00:05.825,,1.4791721,53.273,3.42,69,m6sL7dLFqc,com.sec.android.app.shealth,0,e51cb002-b433-4b81-a8b8-5cc0815f799f.achievement.json,e51cb002-b433-4b81-a8b8-5cc0815f799f,1607904000000,
19808,55704540-568d-4e41-acdf-5debdd713d15.binning_data.json,10361686,8000,105,2020-11-15 14:04:45.235,com.sec.android.app.shealth,2020-11-14 23:26:08.038,55704540-568d-4e41-acdf-5debdd713d15.source_info.json,1.4449996,14972.632,761.068,19703,VfS0qUERdZ,com.sec.android.app.shealth,0,55704540-568d-4e41-acdf-5debdd713d15.achievement.json,55704540-568d-4e41-acdf-5debdd713d15,1605398400000,
10253,473102d8-702c-4959-a102-2a1c66cd65aa.binning_data.json,5277175,6000,247,2020-07-24 15:00:02.472,com.sec.android.app.shealth,2020-07-24 15:00:02.472,,1.5075243,7955.47,454.43994,10006,2lBdpDiteS,com.sec.android.app.shealth,3224,473102d8-702c-4959-a102-2a1c66cd65aa.achievement.json,473102d8-702c-4959-a102-2a1c66cd65aa,1595548800000,
7850,d3898dc4-9e7c-44df-ae02-0fa62c84c59c.binning_data.json,3915357,6000,39,2020-10-14 15:00:02.707,com.sec.android.app.shealth,2020-10-13 15:08:14.485,,1.5605726,6110.2,333.19995,7811,2lBdpDiteS,com.sec.android.app.shealth,1326,d3898dc4-9e7c-44df-ae02-0fa62c84c59c.achievement.json,d3898dc4-9e7c-44df-ae02-0fa62c84c59c,1602633600000,
15885,8802aa6b-51cb-495f-9865-ff8d4c7cd426.binning_data.json,8524574,8000,55,2020-11-15 15:00:05.218,com.sec.android.app.shealth,2020-11-15 15:00:05.218,,1.4294473,12185.431,669.27997,15830,2lBdpDiteS,com.sec.android.app.shealth,5101,8802aa6b-51cb-495f-9865-ff8d4c7cd426.achievement.json,8802aa6b-51cb-495f-9865-ff8d4c7cd426,1605398400000,
8359,9df245f2-4d84-4eb0-9cc9-0a47a4101db5.binning_data.json,4173095,6000,49,2020-06-08 15:00:05.513,com.sec.android.app.shealth,2020-06-08 15:00:05.513,,4.282871,6488.2397,354.33997,8310,2lBdpDiteS,com.sec.android.app.shealth,3411,9df245f2-4d84-4eb0-9cc9-0a47a4101db5.achievement.json,9df245f2-4d84-4eb0-9cc9-0a47a4101db5,1591574400000,
6789,77bcbb82-f87c-4b06-934f-f8ef61553e8b.binning_data.json,3473583,6000,42,2020-09-08 14:35:56.369,com.sec.android.app.shealth,2020-09-07 22:18:51.429,77bcbb82-f87c-4b06-934f-f8ef61553e8b.source_info.json,1.5468752,5373.1997,286.14996,6747,VfS0qUERdZ,com.sec.android.app.shealth,0,77bcbb82-f87c-4b06-934f-f8ef61553e8b.achievement.json,77bcbb82-f87c-4b06-934f-f8ef61553e8b,1599523200000,
1969,98f547f8-e87e-4dfa-b4f4-9253dcac0efd.binning_data.json,1049934,8000,41,2020-12-16 00:46:03.277,com.sec.android.app.shealth,2020-12-14 21:37:37.441,98f547f8-e87e-4dfa-b4f4-9253dcac0efd.source_info.json,1.4766595,1550.396,102.299995,1928,VfS0qUERdZ,com.sec.android.app.shealth,0,98f547f8-e87e-4dfa-b4f4-9253dcac0efd.achievement.json,98f547f8-e87e-4dfa-b4f4-9253dcac0efd,1607990400000,
6789,cbf1bc66-74ba-4f9d-90eb-16ca09f75b63.binning_data.json,3473583,6000,42,2020-09-08 15:01:12.310,com.sec.android.app.shealth,2020-09-08 15:01:12.310,,1.5468752,5373.1997,286.14996,6747,2lBdpDiteS,com.sec.android.app.shealth,1241,cbf1bc66-74ba-4f9d-90eb-16ca09f75b63.achievement.json,cbf1bc66-74ba-4f9d-90eb-16ca09f75b63,1599523200000,
9053,1bc09737-47bd-46f3-a1a0-aeb1382f9b0c.binning_data.json,4771313,6000,38,2020-06-09 14:35:56.904,com.sec.android.app.shealth,2020-06-08 23:25:12.813,1bc09737-47bd-46f3-a1a0-aeb1382f9b0c.source_info.json,1.4428855,6884.4595,374.19992,9015,VfS0qUERdZ,com.sec.android.app.shealth,0,1bc09737-47bd-46f3-a1a0-aeb1382f9b0c.achievement.json,1bc09737-47bd-46f3-a1a0-aeb1382f9b0c,1591660800000,
6115,603ac214-5395-44ce-b553-7d73d0f02879.binning_data.json,3107608,6000,60,2020-07-25 12:19:39.088,com.sec.android.app.shealth,2020-07-24 21:36:01.087,603ac214-5395-44ce-b553-7d73d0f02879.source_info.json,1.6075803,4995.73,265.52,6055,VfS0qUERdZ,com.sec.android.app.shealth,0,603ac214-5395-44ce-b553-7d73d0f02879.achievement.json,603ac214-5395-44ce-b553-7d73d0f02879,1595635200000,
432,d3d966e8-03e5-4c28-a4e1-44c6c26e4ee4.binning_data.json,212768,8000,14,2020-12-15 15:00:01.956,com.sec.android.app.shealth,2020-12-15 15:00:01.956,,1.6757156,356.54,19.0,418,2lBdpDiteS,com.sec.android.app.shealth,0,d3d966e8-03e5-4c28-a4e1-44c6c26e4ee4.achievement.json,d3d966e8-03e5-4c28-a4e1-44c6c26e4ee4,1607990400000,
18198,0a339c07-9ebe-480c-9c7d-0631e6319384.binning_data.json,9812228,8000,70,2020-11-15 15:01:00.467,com.sec.android.app.shealth,2020-11-15 15:01:00.467,,1.3684593,13427.635,655.018,18128,m6sL7dLFqc,com.sec.android.app.shealth,0,0a339c07-9ebe-480c-9c7d-0631e6319384.achievement.json,0a339c07-9ebe-480c-9c7d-0631e6319384,1605398400000,
9053,54c54759-be4c-4859-80a9-78978884c1f1.binning_data.json,4771252,6000,38,2020-06-09 15:01:19.685,com.sec.android.app.shealth,2020-06-09 15:01:19.685,,3.384224,6884.4595,374.19992,9015,2lBdpDiteS,com.sec.android.app.shealth,4904,54c54759-be4c-4859-80a9-78978884c1f1.achievement.json,54c54759-be4c-4859-80a9-78978884c1f1,1591660800000,
1578,31cd9df2-d5c6-4921-8b1e-877b8835b420.binning_data.json,860847,8000,27,2020-12-16 15:00:10.588,com.sec.android.app.shealth,2020-12-15 15:00:04.633,,1.4234765,1225.396,85.27,1551,m6sL7dLFqc,com.sec.android.app.shealth,0,31cd9df2-d5c6-4921-8b1e-877b8835b420.achievement.json,31cd9df2-d5c6-4921-8b1e-877b8835b420,1607990400000,
8087,adba6250-12a7-4583-b69b-d28bb0271403.binning_data.json,3929972,6000,82,2020-09-09 12:17:23.030,com.sec.android.app.shealth,2020-09-08 21:35:51.156,adba6250-12a7-4583-b69b-d28bb0271403.source_info.json,1.6225686,6376.65,348.39993,8005,VfS0qUERdZ,com.sec.android.app.shealth,0,adba6250-12a7-4583-b69b-d28bb0271403.achievement.json,adba6250-12a7-4583-b69b-d28bb0271403,1599609600000,
6670,07ecb16c-65a2-49ed-ae88-c315d197186a.binning_data.json,3337535,6000,34,2020-10-15 14:37:04.126,com.sec.android.app.shealth,2020-10-14 22:48:37.719,07ecb16c-65a2-49ed-ae88-c315d197186a.source_info.json,1.535813,5125.8306,279.06992,6636,VfS0qUERdZ,com.sec.android.app.shealth,0,07ecb16c-65a2-49ed-ae88-c315d197186a.achievement.json,07ecb16c-65a2-49ed-ae88-c315d197186a,1602720000000,
6115,d46df9e1-3d9e-4a68-9b69-516fd7c09bfb.binning_data.json,3107608,6000,60,2020-07-25 15:00:05.078,com.sec.android.app.shealth,2020-07-25 15:00:05.078,,1.6075803,4995.73,265.52,6055,2lBdpDiteS,com.sec.android.app.shealth,0,d46df9e1-3d9e-4a68-9b69-516fd7c09bfb.achievement.json,d46df9e1-3d9e-4a68-9b69-516fd7c09bfb,1595635200000,
6670,f5feb34a-c1c0-4356-898c-c312d71992b0.binning_data.json,3337535,6000,34,2020-10-15 15:00:02.252,com.sec.android.app.shealth,2020-10-15 15:00:02.252,,1.535813,5125.8306,279.06992,6636,2lBdpDiteS,com.sec.android.app.shealth,1310,f5feb34a-c1c0-4356-898c-c312d71992b0.achievement.json,f5feb34a-c1c0-4356-898c-c312d71992b0,1602720000000,
8087,92dd794f-8dc7-494a-8d71-102e2ed9e1a5.binning_data.json,3929972,6000,82,2020-09-09 15:00:03.585,com.sec.android.app.shealth,2020-09-09 15:00:03.585,,1.6225686,6376.65,348.39993,8005,2lBdpDiteS,com.sec.android.app.shealth,1934,92dd794f-8dc7-494a-8d71-102e2ed9e1a5.achievement.json,92dd794f-8dc7-494a-8d71-102e2ed9e1a5,1599609600000,
8391,fd4890c6-64c7-4a1a-90f1-e9aa987b224c.binning_data.json,4336330,6000,36,2020-06-10 13:07:20.878,com.sec.android.app.shealth,2020-06-09 15:07:36.634,fd4890c6-64c7-4a1a-90f1-e9aa987b224c.source_info.json,1.4930296,6474.2705,346.05994,8355,VfS0qUERdZ,com.sec.android.app.shealth,0,fd4890c6-64c7-4a1a-90f1-e9aa987b224c.achievement.json,fd4890c6-64c7-4a1a-90f1-e9aa987b224c,1591747200000,
9653,4cb02858-3b6b-48fd-8a75-b56274fab164.binning_data.json,5072351,8000,116,2020-11-16 14:52:00.420,com.sec.android.app.shealth,2020-11-15 21:38:02.799,4cb02858-3b6b-48fd-8a75-b56274fab164.source_info.json,1.458972,7400.4185,388.882,9537,VfS0qUERdZ,com.sec.android.app.shealth,0,4cb02858-3b6b-48fd-8a75-b56274fab164.achievement.json,4cb02858-3b6b-48fd-8a75-b56274fab164,1605484800000,
15482,b9629014-5b40-4b47-bb37-07b9a7e3e1c5.binning_data.json,7865881,6000,336,2020-07-26 14:15:12.702,com.sec.android.app.shealth,2020-07-25 23:51:27.761,b9629014-5b40-4b47-bb37-07b9a7e3e1c5.source_info.json,1.5805908,12432.74,676.88995,15146,VfS0qUERdZ,com.sec.android.app.shealth,0,b9629014-5b40-4b47-bb37-07b9a7e3e1c5.achievement.json,b9629014-5b40-4b47-bb37-07b9a7e3e1c5,1595721600000,
10185,4f3643a8-4f5a-4def-a7be-110897198120.binning_data.json,5254489,8000,46,2020-12-16 14:47:20.188,com.sec.android.app.shealth,2020-12-15 23:06:49.975,4f3643a8-4f5a-4def-a7be-110897198120.source_info.json,1.4683274,7715.31,486.41995,10139,VfS0qUERdZ,com.sec.android.app.shealth,0,4f3643a8-4f5a-4def-a7be-110897198120.achievement.json,4f3643a8-4f5a-4def-a7be-110897198120,1608076800000,
5575,5b46bb67-ba70-4c72-9b50-84a0ff948e74.binning_data.json,2712614,6000,49,2020-10-16 13:34:01.022,com.sec.android.app.shealth,2020-10-15 22:37:58.148,5b46bb67-ba70-4c72-9b50-84a0ff948e74.source_info.json,1.5813419,4289.5703,244.62996,5526,VfS0qUERdZ,com.sec.android.app.shealth,0,5b46bb67-ba70-4c72-9b50-84a0ff948e74.achievement.json,5b46bb67-ba70-4c72-9b50-84a0ff948e74,1602806400000,
8098,69363632-b9f3-4c50-a166-58436c209809.binning_data.json,4189488,8000,57,2020-11-16 15:00:02.284,com.sec.android.app.shealth,2020-11-16 15:00:02.284,,1.5089242,6321.6206,347.57996,8041,2lBdpDiteS,com.sec.android.app.shealth,1434,69363632-b9f3-4c50-a166-58436c209809.achievement.json,69363632-b9f3-4c50-a166-58436c209809,1605484800000,
8739,7f0557e2-5c22-4408-bb08-8bf589c1d9c8.binning_data.json,4457684,8000,41,2020-12-16 15:00:07.124,com.sec.android.app.shealth,2020-12-16 15:00:07.124,,1.4936992,6658.44,385.61993,8698,2lBdpDiteS,com.sec.android.app.shealth,1101,7f0557e2-5c22-4408-bb08-8bf589c1d9c8.achievement.json,7f0557e2-5c22-4408-bb08-8bf589c1d9c8,1608076800000,
15482,4281cd2b-c088-4fcc-8e9d-2261995d396f.binning_data.json,7865881,6000,336,2020-07-26 15:00:02.750,com.sec.android.app.shealth,2020-07-26 15:00:02.750,,1.5805908,12432.74,676.88995,15146,2lBdpDiteS,com.sec.android.app.shealth,1159,4281cd2b-c088-4fcc-8e9d-2261995d396f.achievement.json,4281cd2b-c088-4fcc-8e9d-2261995d396f,1595721600000,
8391,852a7e80-044e-4bdc-9cb3-33a9ba19307d.binning_data.json,4336258,6000,36,2020-06-10 15:00:01.297,com.sec.android.app.shealth,2020-06-10 15:00:01.297,,3.5501301,6474.2705,346.05994,8355,2lBdpDiteS,com.sec.android.app.shealth,3858,852a7e80-044e-4bdc-9cb3-33a9ba19307d.achievement.json,852a7e80-044e-4bdc-9cb3-33a9ba19307d,1591747200000,
8532,0d41b2ed-13e9-491d-b4d7-9bd25ee1be45.binning_data.json,4697887,8000,81,2020-11-16 15:00:05.020,com.sec.android.app.shealth,2020-11-16 15:00:05.020,,1.3297002,6246.782,312.261,8451,m6sL7dLFqc,com.sec.android.app.shealth,0,0d41b2ed-13e9-491d-b4d7-9bd25ee1be45.achievement.json,0d41b2ed-13e9-491d-b4d7-9bd25ee1be45,1605484800000,
9024,37faae7f-af3f-4dd4-a614-4f2458505f0b.binning_data.json,4837861,8000,13,2020-12-16 15:00:10.685,com.sec.android.app.shealth,2020-12-16 15:00:10.685,,1.3821611,6686.704,489.63,9011,m6sL7dLFqc,com.sec.android.app.shealth,0,37faae7f-af3f-4dd4-a614-4f2458505f0b.achievement.json,37faae7f-af3f-4dd4-a614-4f2458505f0b,1608076800000,
5882,803aa245-0cc9-4065-80f9-09b54427c6f8.binning_data.json,2837746,6000,125,2020-09-10 13:30:42.777,com.sec.android.app.shealth,2020-09-09 23:01:31.676,803aa245-0cc9-4065-80f9-09b54427c6f8.source_info.json,1.6532482,4691.5,257.34995,5757,VfS0qUERdZ,com.sec.android.app.shealth,0,803aa245-0cc9-4065-80f9-09b54427c6f8.achievement.json,803aa245-0cc9-4065-80f9-09b54427c6f8,1599696000000,
5575,fb6da4bb-36d4-4182-b0d0-2fa4cbabad28.binning_data.json,2712614,6000,49,2020-10-16 15:00:22.059,com.sec.android.app.shealth,2020-10-16 15:00:22.059,,1.5813419,4289.5703,244.62996,5526,2lBdpDiteS,com.sec.android.app.shealth,1350,fb6da4bb-36d4-4182-b0d0-2fa4cbabad28.achievement.json,fb6da4bb-36d4-4182-b0d0-2fa4cbabad28,1602806400000,
6903,808bfc5d-b074-43be-ae60-762a684a94b1.binning_data.json,3547853,6000,178,2020-07-27 14:43:03.955,com.sec.android.app.shealth,2020-07-26 22:33:14.047,808bfc5d-b074-43be-ae60-762a684a94b1.source_info.json,1.5248404,5409.91,301.18997,6725,VfS0qUERdZ,com.sec.android.app.shealth,0,808bfc5d-b074-43be-ae60-762a684a94b1.achievement.json,808bfc5d-b074-43be-ae60-762a684a94b1,1595808000000,
6191,e71645ee-7651-41d4-a0cd-ca7806e706bc.binning_data.json,3236034,8000,49,2020-11-17 13:00:22.405,com.sec.android.app.shealth,2020-11-16 21:33:42.995,e71645ee-7651-41d4-a0cd-ca7806e706bc.source_info.json,1.4654421,4742.2207,289.84998,6142,VfS0qUERdZ,com.sec.android.app.shealth,0,e71645ee-7651-41d4-a0cd-ca7806e706bc.achievement.json,e71645ee-7651-41d4-a0cd-ca7806e706bc,1605571200000,
5882,6d81dc3b-e51a-4b81-801f-84c26554980a.binning_data.json,2837746,6000,125,2020-09-10 15:00:03.687,com.sec.android.app.shealth,2020-09-10 15:00:03.687,,1.6532482,4691.5,257.34995,5757,2lBdpDiteS,com.sec.android.app.shealth,0,6d81dc3b-e51a-4b81-801f-84c26554980a.achievement.json,6d81dc3b-e51a-4b81-801f-84c26554980a,1599696000000,
7336,a733bf98-95e7-4308-973d-36a940d19a3b.binning_data.json,3798304,6000,37,2020-06-11 14:53:00.648,com.sec.android.app.shealth,2020-06-10 23:21:43.175,a733bf98-95e7-4308-973d-36a940d19a3b.source_info.json,1.4817877,5628.2803,310.94992,7299,VfS0qUERdZ,com.sec.android.app.shealth,0,a733bf98-95e7-4308-973d-36a940d19a3b.achievement.json,a733bf98-95e7-4308-973d-36a940d19a3b,1591833600000,
13396,b8906e72-e2d7-4ad3-b6ee-453932bec42d.binning_data.json,6652613,8000,251,2020-12-17 14:35:06.701,com.sec.android.app.shealth,2020-12-16 16:15:03.550,b8906e72-e2d7-4ad3-b6ee-453932bec42d.source_info.json,1.5730672,10465.008,650.99896,13145,VfS0qUERdZ,com.sec.android.app.shealth,0,b8906e72-e2d7-4ad3-b6ee-453932bec42d.achievement.json,b8906e72-e2d7-4ad3-b6ee-453932bec42d,1608163200000,
5089,1b4faae4-6cf8-4e6b-a962-3c33a3094f1f.binning_data.json,2599544,8000,57,2020-11-17 15:00:02.991,com.sec.android.app.shealth,2020-11-17 15:00:02.991,,1.525817,3966.43,217.95996,5032,2lBdpDiteS,com.sec.android.app.shealth,984,1b4faae4-6cf8-4e6b-a962-3c33a3094f1f.achievement.json,1b4faae4-6cf8-4e6b-a962-3c33a3094f1f,1605571200000,
6903,0eba0878-0287-4807-ba5d-0e806797c437.binning_data.json,3547853,6000,178,2020-07-27 15:00:02.155,com.sec.android.app.shealth,2020-07-27 15:00:02.155,,1.5248404,5409.91,301.18997,6725,2lBdpDiteS,com.sec.android.app.shealth,3991,0eba0878-0287-4807-ba5d-0e806797c437.achievement.json,0eba0878-0287-4807-ba5d-0e806797c437,1595808000000,
3382,a72d179b-bdd2-42ce-b684-398e3ffef904.binning_data.json,1695414,6000,71,2020-10-17 14:58:08.790,com.sec.android.app.shealth,2020-10-16 22:32:45.181,a72d179b-bdd2-42ce-b684-398e3ffef904.source_info.json,1.6742162,2838.49,156.19,3311,VfS0qUERdZ,com.sec.android.app.shealth,0,a72d179b-bdd2-42ce-b684-398e3ffef904.achievement.json,a72d179b-bdd2-42ce-b684-398e3ffef904,1602892800000,
11171,d6d6d08f-db2c-4c42-b404-8ac37cc2f0fa.binning_data.json,5415379,8000,184,2020-12-17 15:00:02.507,com.sec.android.app.shealth,2020-12-17 15:00:02.507,,1.6314573,8834.961,487.1899,10987,2lBdpDiteS,com.sec.android.app.shealth,1102,d6d6d08f-db2c-4c42-b404-8ac37cc2f0fa.achievement.json,d6d6d08f-db2c-4c42-b404-8ac37cc2f0fa,1608163200000,
10838,f9a0d2a8-879e-42bf-86e0-20d714f78ac9.binning_data.json,5798484,6000,117,2020-07-28 14:16:20.106,com.sec.android.app.shealth,2020-07-27 22:04:43.390,f9a0d2a8-879e-42bf-86e0-20d714f78ac9.source_info.json,1.4574032,8450.73,472.59995,10721,VfS0qUERdZ,com.sec.android.app.shealth,0,f9a0d2a8-879e-42bf-86e0-20d714f78ac9.achievement.json,f9a0d2a8-879e-42bf-86e0-20d714f78ac9,1595894400000,
5747,578a2ee3-0ad6-4eae-9507-4aa0a1a155c7.binning_data.json,2831007,6000,20,2020-09-11 14:23:52.960,com.sec.android.app.shealth,2020-09-10 21:12:33.660,578a2ee3-0ad6-4eae-9507-4aa0a1a155c7.source_info.json,1.5812854,4476.63,250.46996,5727,VfS0qUERdZ,com.sec.android.app.shealth,0,578a2ee3-0ad6-4eae-9507-4aa0a1a155c7.achievement.json,578a2ee3-0ad6-4eae-9507-4aa0a1a155c7,1599782400000,
7336,b91d0a86-af3f-4a96-80ff-8a6363045e78.binning_data.json,3798248,6000,37,2020-06-11 15:00:01.315,com.sec.android.app.shealth,2020-06-11 15:00:01.315,,2.8055553,5628.2803,310.94992,7299,2lBdpDiteS,com.sec.android.app.shealth,2512,b91d0a86-af3f-4a96-80ff-8a6363045e78.achievement.json,b91d0a86-af3f-4a96-80ff-8a6363045e78,1591833600000,
5360,b92ec768-4fd9-4bc4-8284-485e56851846.binning_data.json,2920736,8000,41,2020-11-17 15:00:05.624,com.sec.android.app.shealth,2020-11-17 15:00:05.624,,1.371634,4006.181,278.54,5319,m6sL7dLFqc,com.sec.android.app.shealth,0,b92ec768-4fd9-4bc4-8284-485e56851846.achievement.json,b92ec768-4fd9-4bc4-8284-485e56851846,1605571200000,
11538,7fd24886-fcc5-46c1-9986-97508bdb7569.binning_data.json,5987949,8000,156,2020-12-17 15:00:04.990,com.sec.android.app.shealth,2020-12-17 15:00:04.990,,1.4651824,8773.4375,612.27,11382,m6sL7dLFqc,com.sec.android.app.shealth,0,7fd24886-fcc5-46c1-9986-97508bdb7569.achievement.json,7fd24886-fcc5-46c1-9986-97508bdb7569,1608163200000,
3382,82d5190c-9b60-4f84-8b16-c42ea507d07b.binning_data.json,1695414,6000,71,2020-10-17 15:00:02.547,com.sec.android.app.shealth,2020-10-17 15:00:02.547,,1.6742162,2838.49,156.19,3311,2lBdpDiteS,com.sec.android.app.shealth,0,82d5190c-9b60-4f84-8b16-c42ea507d07b.achievement.json,82d5190c-9b60-4f84-8b16-c42ea507d07b,1602892800000,
10838,c2306bce-62f5-449e-9678-14bba18ffb1c.binning_data.json,5798484,6000,117,2020-07-28 15:00:02.179,com.sec.android.app.shealth,2020-07-28 15:00:02.179,,1.4574032,8450.73,472.59995,10721,2lBdpDiteS,com.sec.android.app.shealth,2794,c2306bce-62f5-449e-9678-14bba18ffb1c.achievement.json,c2306bce-62f5-449e-9678-14bba18ffb1c,1595894400000,
5747,0f0970d8-5b8a-4694-a6cd-b01247f916e4.binning_data.json,2831007,6000,20,2020-09-11 15:00:03.507,com.sec.android.app.shealth,2020-09-11 15:00:03.507,,1.5812854,4476.63,250.46996,5727,2lBdpDiteS,com.sec.android.app.shealth,1167,0f0970d8-5b8a-4694-a6cd-b01247f916e4.achievement.json,0f0970d8-5b8a-4694-a6cd-b01247f916e4,1599782400000,
6296,59735d3c-caa5-452f-b3d4-465ee1071d8b.binning_data.json,3172617,6000,20,2020-10-18 14:19:25.676,com.sec.android.app.shealth,2020-10-17 15:32:26.055,59735d3c-caa5-452f-b3d4-465ee1071d8b.source_info.json,1.5643268,4963.0103,263.11993,6276,VfS0qUERdZ,com.sec.android.app.shealth,0,59735d3c-caa5-452f-b3d4-465ee1071d8b.achievement.json,59735d3c-caa5-452f-b3d4-465ee1071d8b,1602979200000,
11130,7de72a68-3fe3-4bcc-b125-dadf7716859e.binning_data.json,5615868,8000,133,2020-11-18 14:35:01.782,com.sec.android.app.shealth,2020-11-17 23:00:49.356,7de72a68-3fe3-4bcc-b125-dadf7716859e.source_info.json,1.5307341,8596.4,534.95996,10997,VfS0qUERdZ,com.sec.android.app.shealth,0,7de72a68-3fe3-4bcc-b125-dadf7716859e.achievement.json,7de72a68-3fe3-4bcc-b125-dadf7716859e,1605657600000,
9261,456848a9-b5b0-47d7-a8d2-be354e2a0a25.binning_data.json,4677389,8000,219,2020-12-18 14:58:39.706,com.sec.android.app.shealth,2020-12-17 22:36:17.439,456848a9-b5b0-47d7-a8d2-be354e2a0a25.source_info.json,1.5308564,7160.4116,454.76694,9042,VfS0qUERdZ,com.sec.android.app.shealth,0,456848a9-b5b0-47d7-a8d2-be354e2a0a25.achievement.json,456848a9-b5b0-47d7-a8d2-be354e2a0a25,1608249600000,
7109,a75bccb2-9dff-46ce-aff1-6eb68190172e.binning_data.json,3602525,6000,82,2020-07-29 13:32:01.539,com.sec.android.app.shealth,2020-07-28 15:56:06.375,a75bccb2-9dff-46ce-aff1-6eb68190172e.source_info.json,1.551809,5590.43,306.94995,7027,VfS0qUERdZ,com.sec.android.app.shealth,0,a75bccb2-9dff-46ce-aff1-6eb68190172e.achievement.json,a75bccb2-9dff-46ce-aff1-6eb68190172e,1595980800000,
8516,0e644871-151c-49ef-9040-810659d68374.binning_data.json,4277594,6000,54,2020-06-12 12:36:09.554,com.sec.android.app.shealth,2020-06-11 22:37:55.511,0e644871-151c-49ef-9040-810659d68374.source_info.json,1.554638,6650.1104,367.61996,8462,VfS0qUERdZ,com.sec.android.app.shealth,0,0e644871-151c-49ef-9040-810659d68374.achievement.json,0e644871-151c-49ef-9040-810659d68374,1591920000000,
